smiles,NumAtoms
c1ccc2c(c1)Cc1ccccc1-2,13
COc1cc(C=O)cc(OC)c1OC,14
O=C(O)Cc1cccc2ccccc12,14
NC(=S)Nc1cccc2ccccc12,14
O=c1[nH]c(=O)c2ccccc2[nH]1,12
Clc1ccc2c(Cl)ccnc2c1,12
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,24
O=C(Nc1ccccc1)c1ccccc1O,16
CCOC(=O)c1ccccc1N,12
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,16
COc1c(Cl)cc(Cl)cc1Cl,11
O=C1OCc2ccccc21,10
O=C(O)Cc1c[nH]c2ccccc12,13
Clc1cccc(Cl)c1Cl,9
Cc1cccc(C)c1N,9
Cc1cccc(Cl)c1O,9
Oc1c(Cl)cccc1Cl,9
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,10
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,12
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,12
Cc1c(C)c(C)c(C)c(C)c1C,12
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12
CCOC(=O)C(=O)C(O)C(O)OCC,14
Cc1cc(O)cc(C)c1Cl,10
Oc1c(Cl)cc(Cl)cc1Cl,10
CCC(CC)C(=O)O,8
C=CN1CCCC1=O,8
O=C(O)c1ccsc1,8
O=C(O)c1ccco1,8
CC(=O)c1cccs1,8
FC(F)(F)c1ccccc1Cl,11
Nc1ccccc1C(F)(F)F,11
CC(C)(C)c1ccccc1O,11
Cc1ccccc1S(N)(=O)=O,11
Nc1ccc(S(=O)(=O)O)c(N)c1,12
O=C(O)c1ccccc1Br,10
O=C(O)c1ccccc1I,10
NC(=O)c1ccccc1N,10
CC(C)c1ccccc1O,10
Cc1ccccc1[N+](=O)[O-],10
O=[N+]([O-])c1ccccc1Cl,10
Nc1ccccc1[N+](=O)[O-],10
O=[N+]([O-])c1ccccc1O,10
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,17
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,16
NC(=O)c1ccccc1C(N)=O,12
O=C(O)c1ccccc1C(=O)O,12
O=c1[nH]c(O)c(-c2ccccc2)[nH]1,13
CC(=O)Nc1ccccc1C(=O)O,13
O=C(O)c1cc(Br)ccc1O,11
Cc1ccc(O)c(C(=O)O)c1,11
Cc1ccc(Cl)cc1[N+](=O)[O-],11
O=[N+]([O-])c1cc(Cl)ccc1Cl,11
Nc1ccc(Cl)cc1[N+](=O)[O-],11
O=[N+]([O-])c1cc(Cl)ccc1O,11
Cc1cc(O)c(C(C)C)cc1Cl,12
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,12
COC(=O)c1ccccc1C,11
CCC(C)c1ccccc1O,11
CC1CCC(C(C)C)C(O)C1,11
CC1=CC(=O)C(C(C)C)CC1,11
CC(C)=C1CCC(C)CC1=O,11
Cc1ccc(C(C)C)c(O)c1,11
O=C(O)c1ccc(O)cc1O,11
O=Cc1ccccc1Cl,9
CCc1ccccc1O,9
OCc1ccccc1O,9
O=Cc1ccccc1O,9
COc1ccccc1N,9
COc1ccccc1O,9
Cc1cccc2ccccc12,11
Clc1cccc2ccccc12,11
Oc1cccc2ccccc12,11
O=c1[nH]nnc2ccccc12,11
c1ccc(Nc2cccc3ccccc23)cc1,17
Cc1cc(=O)oc2cc(O)ccc12,13
Nc1ccccc1-c1ccccc1,13
Oc1ccccc1-c1ccccc1,13
O=C1c2ccccc2Cc2ccccc21,15
N=c1c2ccccc2[nH]c2ccccc12,15
O=c1c2ccccc2oc2ccccc12,15
O=C(O)C(O)c1ccccc1,11
CNC(C)C(O)c1ccccc1,12
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,20
OC(c1ccccc1)c1ccccc1,14
O=C(c1ccccc1)c1ccccn1,14
COc1cccc(OC)c1O,11
N#Cc1ccccc1C#N,10
COc1ccccc1OC,10
c1cnc2ncncc2n1,10
c1ccc2nccnc2c1,10
c1ccc2ccccc2c1,10
c1ccc2ncccc2c1,10
COc1ccccc1[N+](=O)[O-],11
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,26
O=C(O)c1ccccc1Nc1ccccc1,16
Cc1ccc(C(C)C)c(OCCN(C)C)c1,16
Cc1[nH]c2ccccc2c1C,11
O=C1Nc2ccccc2C1=O,11
Cc1ccc2ccccc2c1,11
Clc1ccc2ccccc2c1,11
Nc1ccc2ccccc2c1,11
Cc1ccc2ncccc2c1,11
Cc1ccc2ccccc2n1,11
O=c1ccc2ccccc2o1,11
CCN(CC)c1ccccc1,11
N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1,14
CN(C)CCN(Cc1cccs1)c1ccccn1,18
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,21
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,16
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,28
CCC1C(=O)OCC1Cc1cncn1C,15
c1ccc2cc3cc4ccccc4cc3cc2c1,18
O=C1CCN(c2ccccc2)N1,12
Oc1cc2ccccc2cc1O,12
CCN(CCO)c1ccccc1,12
c1ccc(-c2ccccc2)cc1,12
c1ccc(N2CCOCC2)cc1,12
c1ccc(N2CCNCC2)cc1,12
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,17
Nc1ccc2cc3ccc(N)cc3nc2c1,16
Brc1ccc(-c2ccccc2)cc1,13
Nc1ccc(-c2ccccc2)cc1,13
Oc1ccc(-c2ccccc2)cc1,13
O=C(O)c1cc2ccccc2cc1O,14
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,17
c1ccc2nc3ccccc3nc2c1,14
c1ccc2c(c1)Cc1ccccc1O2,14
c1ccc2c(c1)Nc1ccccc1S2,14
c1ccc2c(c1)Sc1ccccc1S2,14
Brc1ccc(-c2ccc(Br)cc2)cc1,14
Nc1ccc(-c2ccc(N)cc2)cc1,14
O=C(O)c1ccc(-c2ccccc2)cc1,15
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,15
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,18
COc1ccc(OC)c(C=O)c1,12
COc1ccc2ccccc2c1,12
COc1ccc(C(=O)O)cc1OC,13
O=C(O)c1ccc2ccccc2c1,13
COc1ccccc1OCC(O)CO,14
COc1ccccc1NC(C)=O,12
CCC(=O)c1ccccc1,10
COC(=O)c1ccccc1,10
COC(=O)c1cccnc1,10
CN(C=O)c1ccccc1,10
Cc1cc(Cl)ccc1OC(C)C(=O)O,14
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,15
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,14
CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,18
CNCC(C)c1ccccc1,11
CCOC(=O)c1ccccc1,11
O=C(OC(=O)c1ccccc1)c1ccccc1,17
O=C(Nc1ccccc1)c1ccccc1,15
O=C(Oc1ccccc1)c1ccccc1,15
CCOC(=O)CC(=O)c1ccccc1,14
CNCC(O)c1ccc(O)cc1,12
CCOC(=O)c1ccc(N)cc1,12
CCCOC(=O)c1ccc(N)cc1,13
CCCOC(=O)c1ccc(O)cc1,13
O=C(OCc1ccccc1)c1ccc(O)cc1,17
CCc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,18
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,17
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,19
CCCCOC(=O)c1ccc(N)cc1,14
CCCCOC(=O)c1ccc(O)cc1,14
O=C(OCCO)c1ccccc1,12
O=C(OOC(=O)c1ccccc1)c1ccccc1,18
O=C(C=Cc1ccccc1)c1ccccc1,16
O=C(OCc1ccccc1)c1cccnc1,16
CC(C)CCOC(=O)c1ccccc1,14
O=C(OCCc1ccccc1)c1ccccc1,17
CCOc1ccccc1O,10
Cc1cc(Cl)ccc1OCC(=O)O,13
O=C(O)COc1ccc(Cl)cc1Cl,13
O=C(O)CCCOc1ccc(Cl)cc1Cl,15
ClCc1ccc(Cl)cc1Cl,10
C1=Cc2ccccc2C1,9
c1ccc2sccc2c1,9
c1ccc2scnc2c1,9
CC(C)(C)NSc1nc2ccccc2s1,15
Cc1ccccc1C,8
Cc1ccccc1O,8
Cc1ccccc1Cl,8
Clc1ccccc1Cl,8
Nc1ccccc1Cl,8
Cc1ccccc1N,8
Nc1ccccc1N,8
Nc1ccccc1O,8
Oc1ccccc1Br,8
Oc1ccccc1Cl,8
NC1CC1c1ccccc1,10
Cc1ccc(C)c(C)c1,9
Cc1ccc(N)cc1C,9
Cc1ccc(O)cc1C,9
Cc1ccc(N)c(C)c1,9
Cc1cc(O)ccc1O,9
Cc1ccc(C)c(Cl)c1,9
Cc1ccc(Cl)cc1Cl,9
Cc1ccc(Cl)c(Cl)c1,9
Nc1ccc(Cl)c(Cl)c1,9
Oc1ccc(Cl)c(Cl)c1,9
Cc1ccc(C)c(N)c1,9
Cc1ccc(N)cc1N,9
Nc1cc(Cl)ccc1Cl,9
Nc1ccc(Cl)cc1N,9
Cc1ccc(O)c(N)c1,9
Nc1cc(Cl)ccc1O,9
Cc1ccc(C)c(O)c1,9
Oc1ccc(Cl)c(O)c1,9
Cc1cnc(C)c(Cl)n1,9
CCOC(=O)C(=O)OCC,10
Cc1cc(C)c(C)cc1C,10
Clc1cc(Cl)c(Cl)cc1Cl,10
Oc1cc(Cl)c(Cl)cc1Cl,10
c1ccc(C2CO2)cc1,9
ClCC(Br)CBr,6
CCC(C)CC,6
ClCC(Cl)CCl,6
CCC(=O)CC,6
CCC(C)=NO,6
CNC(=O)NC,6
C=CC(=O)OC,6
CC1CCCC1,6
Clc1cccs1,6
S=C1NCCN1,6
O=C1CCCO1,6
N=c1[nH]ccs1,6
Cn1cccc1,6
CC(OP(C)(=O)F)C(C)(C)C,11
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,15
Cc1cccc(C)c1NC(=O)C1CCCCN1C,18
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,14
COc1ccc(N)c([N+](=O)[O-])c1,12
O=C(O)c1cc([N+](=O)[O-])ccc1O,13
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,13
NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,14
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,17
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,17
COc1cc(C(O)CN)ccc1O,13
C=CCc1ccc(O)c(OC)c1,12
CC=Cc1ccc(O)c(OC)c1,12
CCCC(C)C(=O)O,8
C=C(C)C(=O)OCC,8
CCN(CC)C(=S)SSC(=S)N(CC)CC,16
C=C(C)C(=O)OCC(C)C,10
C=C(C)C(=O)OCCCC,10
OCc1ccco1,7
O=Cc1ccco1,7
O=Cc1cccs1,7
CC(C)(C)c1ccccc1,10
FC(F)(F)c1ccccc1,10
NS(=O)(=O)c1ccccc1,10
Nc1cccc(C(F)(F)F)c1,11
Oc1cccc(C(F)(F)F)c1,11
Nc1cccc(S(N)(=O)=O)c1,11
O=[N+]([O-])c1cccc(C(F)(F)F)c1,13
Cc1ccc(C(C)(C)C)cc1,11
CC(C)(C)C1CCC(O)CC1,11
CC(C)(C)c1ccc(O)cc1,11
CC1=CCC(C(C)(C)O)CC1,11
CS(=O)(=O)c1ccc(Cl)cc1,11
NS(=O)(=O)c1ccc(Cl)cc1,11
CC(C)(C)c1ccc(C(=O)O)cc1,13
OB(O)c1ccccc1,9
CC(C)c1ccccc1,9
C=C(C)c1ccccc1,9
CC(=O)c1ccccc1,9
O=C(O)C1CCCCC1,9
NC(=O)c1cccnc1,9
O=[N+]([O-])c1ccccc1,9
NC(=O)c1cnccn1,9
O=C(O)c1ccccn1,9
CC(=O)c1cccc(Cl)c1,10
CC(=O)c1cccc(N)c1,10
Cc1cccc(C(=O)O)c1,10
Nc1cccc(C(=O)O)c1,10
O=C(O)c1cccc(O)c1,10
CN(C)c1cccc(O)c1,10
Cc1cccc([N+](=O)[O-])c1,10
Nc1cccc([N+](=O)[O-])c1,10
O=C(O)c1cc(O)cc(O)c1,11
COC(=O)c1cc(O)c(O)c(O)c1,13
O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,12
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,12
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,15
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,15
COC(=O)c1cccc(C)c1,11
C=C(C)C1CC=C(C)C(O)C1,11
O=C(O)c1ccc(O)c(O)c1,11
Cc1ccc([N+](=O)[O-])cc1C,11
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,11
Cc1ccc([N+](=O)[O-])cc1N,11
Nc1ccc([N+](=O)[O-])cc1N,11
Nc1cc([N+](=O)[O-])ccc1O,11
COc1ccc([N+](=O)[O-])cc1N,12
O=C(O)c1ccc([N+](=O)[O-])cc1Cl,13
O=Cc1cccc([N+](=O)[O-])c1,11
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,12
CCCC(CCC)C(=O)O,10
CCC(C)c1ccc(O)cc1,11
COC(=O)c1ccc(C)cc1,11
COC(=O)c1ccc(O)cc1,11
CCOC(=O)c1ccc([N+](=O)[O-])cc1,14
CC1CCC(C(C)C)CC1,10
CC1=CCC(C(C)C)=CC1,10
CC1=CC=C(C(C)C)CC1,10
Cc1ccc(C(C)C)cc1,10
CC(C)c1ccc(N)cc1,10
CC(C)c1ccc(O)cc1,10
CC(=O)c1ccc(Br)cc1,10
CC(=O)c1ccc(Cl)cc1,10
CC(=O)c1ccc(N)cc1,10
CC(=O)c1ccc(O)cc1,10
Cc1ccc(C(=O)O)cc1,10
O=C(O)c1ccc(O)cc1,10
Cc1ccc(N(C)C)cc1,10
Cc1ccc([N+](=O)[O-])cc1,10
O=[N+]([O-])c1ccc(Cl)cc1,10
Nc1ccc([N+](=O)[O-])cc1,10
O=[N+]([O-])c1ccc(O)cc1,10
COc1ccc(C(C)=O)cc1,11
COc1ccc(C(=O)O)cc1,11
CN(C)c1ccc(C=O)cc1,11
CCc1ccc([N+](=O)[O-])cc1,11
CNc1ccc([N+](=O)[O-])cc1,11
NNc1ccc([N+](=O)[O-])cc1,11
COc1ccc([N+](=O)[O-])cc1,11
CC(=O)c1ccc([N+](=O)[O-])cc1,12
O=C(O)c1ccc(C(=O)O)cc1,12
CN(C)c1ccc([N+](=O)[O-])cc1,12
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,12
O=[N+]([O-])c1ccc(CCO)cc1,12
CCOc1ccc([N+](=O)[O-])cc1,12
CCN(CC)CCN,8
BrCc1ccccc1,8
C=CC1CC=CCC1,8
CCc1ccccc1,8
C=Cc1ccccc1,8
ClCc1ccccc1,8
NCc1ccccc1,8
N#Cc1ccccc1,8
N#Cc1ccncc1,8
OCc1ccccc1,8
O=Cc1ccccc1,8
N#Cc1cccnc1,8
OCc1cccnc1,8
CNc1ccccc1,8
NNc1ccccc1,8
ON=C1CCCCC1,8
ONc1ccccc1,8
COc1ccccc1,8
CSc1ccccc1,8
C=Cc1ccccn1,8
N#Cc1ccccn1,8
CCc1ccccn1,8
O=NN1CCCCC1,8
C1CN2CCC1CC2,8
O=Cc1cccc(O)c1,9
COc1cccc(C)c1,9
Clc1nc(=Nc2ccccc2Cl)nc(Cl)[nH]1,16
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,17
CC(C)OC(=O)Nc1cccc(Cl)c1,14
COC(=O)Cc1ccccc1,11
CN(C)C(=O)Nc1ccccc1,12
C=C(C)C(=O)OC1CCCCC1,12
Oc1ccc(Cc2ccccc2)cc1,14
Nc1ccc(Cc2ccc(N)cc2)cc1,15
Nc1ccc(Oc2ccc(N)cc2)cc1,15
c1ccc(Cc2ccccc2)cc1,13
c1ccc(Oc2ccccc2)cc1,13
CCOC(=O)Cc1ccccc1,12
CCOC(=O)Nc1ccccc1,12
CC(=O)NC(=O)Nc1ccccc1,13
O=C(Nc1ccccc1)Nc1ccccc1,16
O=C(Oc1ccccc1)Oc1ccccc1,16
CC(=O)Oc1cccc(O)c1,11
O=C(O)Cc1ccc(O)c(O)c1,12
CCOC(=O)C=Cc1ccc(O)c(O)c1,15
O=CNc1cccc([N+](=O)[O-])c1,12
COc1ccc(N)c(C)c1,10
COc1ccc(OC)c(N)c1,11
CCCN(CCC)CCC,10
C=CCN(CC=C)CC=C,10
OCCN(CCO)CCO,10
CC(=O)OCC(COC(C)=O)OC(C)=O,15
NC(=O)CCc1ccccc1,11
O=[N+]([O-])C=Cc1ccccc1,11
CC(C)NCc1ccccc1,11
O=C(O)CNc1ccccc1,11
NC(=O)NNc1ccccc1,11
O=C(O)CSc1ccccc1,11
COC(=O)CCc1ccccc1,12
COC(=O)C=Cc1ccccc1,12
c1ccc(CCc2ccccc2)cc1,14
C(=Cc1ccccc1)c1ccccc1,14
c1ccc(CNc2ccccc2)cc1,14
c1ccc(N=Nc2ccccc2)cc1,14
CCOC(=O)C=Cc1ccccc1,13
CC(C)CC(=O)OCc1ccccc1,14
CC(=O)OCCc1ccccc1,12
O=C(O)CSCc1ccccc1,12
c1ccc(CNCc2ccccc2)cc1,15
c1ccc(COCc2ccccc2)cc1,15
BrCCc1ccccc1,9
CCCc1ccccc1,9
CNCc1ccccc1,9
CCNc1ccccc1,9
O=CNc1ccccc1,9
S=C=Nc1ccccc1,9
CCOc1ccccc1,9
OCCc1ccccn1,9
CC(=O)Cc1ccccc1,10
NC(=O)Cc1ccccc1,10
O=C(O)Cc1ccccc1,10
CN(C)Cc1ccccc1,10
CC(=O)Nc1ccccc1,10
NC(=S)Nc1ccccc1,10
CC(=O)Nc1ccc(Br)cc1,11
CC(=O)Nc1ccc(C)cc1,11
CC(=O)Nc1ccc(O)cc1,11
COc1ccc(CC(=O)O)cc1,12
O=C(O)Cc1ccc([N+](=O)[O-])cc1,13
CC(=O)Nc1ccc([N+](=O)[O-])cc1,13
Nc1ccc(CCO)cc1,10
CCCCc1ccc(N)cc1,11
NCC(O)c1ccc(O)cc1,11
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,42
CCCCCCCCCc1ccc(O)cc1,16
CCCCCCCCCCCCc1ccc(O)cc1,19
COc1ccc(CC#N)cc1,11
CCCCc1ccccc1,10
ClCCCc1ccccc1,10
OCC=Cc1ccccc1,10
O=CC=Cc1ccccc1,10
OCCNCc1ccccc1,11
c1ccc(OCCOc2ccccc2)cc1,16
CCCCCCCCCCc1ccccc1,16
CCCCC(CC)CN,9
ClCc1ccc(Cl)cc1,9
Cc1ccc(CN)cc1,9
O=Cc1ccc(Cl)cc1,9
O=Nc1ccc(O)cc1,9
COc1ccc(Br)cc1,9
COc1ccc(C)cc1,9
COc1ccc(N)cc1,9
CCc1ccc(CC)cc1,10
O=Nc1ccc(NO)cc1,10
COc1ccc(CO)cc1,10
COC(=O)CC#N,7
CCOC(=O)CBr,7
CCOC(=O)CC,7
CCOC(=O)CCl,7
CCOC(=O)NC,7
CCC(C)OC(C)=O,8
CCOC(=O)CC(=O)OCC,11
CCNC(=S)NCC,8
CCOC(C)OCC,8
CCOC(=O)OCC,8
Cc1ccc(O)c(C)c1,9
CC(=O)OCC=C(C)CCC=C(C)C,14
CCCCCCCCCCCC(=O)OCCCC,18
CC(C)=CCCC(C)CCO,11
CC(C)=CCCC(C)=CCO,11
CCCCCCCCCCCC(=O)OCC,16
Brc1ccc(Br)cc1,8
Cc1ccc(Br)cc1,8
Clc1ccc(Br)cc1,8
Nc1ccc(Br)cc1,8
Oc1ccc(Br)cc1,8
Cc1ccc(C)cc1,8
Cc1ccc(Cl)cc1,8
Cc1ccc(O)cc1,8
Clc1ccc(Cl)cc1,8
Nc1ccc(Cl)cc1,8
Oc1ccc(Cl)cc1,8
Cc1ccc(N)cc1,8
Nc1ccc(N)cc1,8
O=C1C=CC(=O)C=C1,8
CN1CCN(C)CC1,8
CC(O)COC(C)CO,9
C=CC(=O)OCC(C)C,9
COC(=O)CCC(=O)OC,10
C=CC1CCC2OC2C1,9
C1CC2OC2CC1C1CO1,10
ClCC1CO1,5
C=C(C)CC(C)(C)C,8
CC(C)OP(C)(=O)F,8
CCCC(C)=O,6
CCCC(=O)O,6
O=C(O)CCCl,6
NCCC(=O)O,6
O=C(O)CCS,6
CNCC(=O)O,6
CCC[N+](=O)[O-],6
C=COC(C)=O,6
CC(=O)CC(C)C,7
CC(C)NC(C)C,7
CC(C)OC(C)C,7
CC1CCC(=O)N1,7
CC1COC(=O)O1,7
Brc1cccc(Br)c1,8
Clc1cccc(Br)c1,8
Cc1cccc(C)c1,8
Cc1cccc(O)c1,8
Cc1cccc(Cl)c1,8
Nc1cccc(Cl)c1,8
Oc1cccc(Cl)c1,8
Cc1cccc(N)c1,8
Nc1cccc(N)c1,8
Oc1cccc(O)c1,8
Cc1cccc(C)n1,8
Cc1cncc(C)n1,8
N=c1[nH]ccc(=O)[nH]1,8
COC(=O)CC(=O)OC,9
CC(CCl)OC(C)CCl,9
CC1OC(C)OC(C)OC(C)O1,12
COCC(C)OC(C)=O,9
Cc1cc(C)cc(C)c1,9
Cc1cc(C)cc(O)c1,9
Clc1cc(Cl)cc(Cl)c1,9
Oc1cc(O)cc(O)c1,9
Cc1cc(C)nc(C)c1,9
N=c1[nH]c(=N)[nH]c(=N)[nH]1,9
BrC1CCCCC1,7
Brc1ccccc1,7
CC1CCCCC1,7
Cc1ccccc1,7
Cc1ccncc1,7
Clc1ccccc1,7
NC1CCCCC1,7
OC1CCCCC1,7
O=C1CCCCC1,7
Oc1ccccc1,7
Sc1ccccc1,7
Cc1cccnc1,7
Oc1cccnc1,7
CN1CCOCC1,7
Brc1ccccn1,7
Cc1ccccn1,7
Cc1cnccn1,7
Clc1ccccn1,7
O=c1cccc[nH]1,7
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,20
CCCCNC(=S)NCCCC,12
C=CCCC(C)=O,7
CCCCC(=O)O,7
CC(C)OCCO,7
CCCOC(C)=O,7
BrCCCBr,5
CCCCBr,5
CCCCC,5
CCCCCl,5
ClCCCBr,5
CCCCN,5
CCCC#N,5
C=CCC#N,5
NCCCN,5
N#CCC#N,5
N#CCCO,5
CCCCS,5
CNCCO,5
COCCO,5
COCOC,5
CCNCC,5
C=COCC,5
CCOC=O,5
c1cc[nH]c1,5
C1CCOC1,5
c1ccoc1,5
c1ccsc1,5
CC(=O)CCC(C)C,8
CC(=O)CCC(C)=O,8
O=C(O)CCC(=O)O,8
O=C(O)C=CC(=O)O,8
CN(C)CCN(C)C,8
CC(=O)OCC(C)C,8
CCCCCCCCCC(=O)OC,13
CCCCCC(C)=O,8
CC=CC=CC(=O)O,8
CCCCCBr,6
CCCCCC,6
CCCCCN,6
CCCCC#N,6
NCCCCN,6
N#CCCC#N,6
OCCCCO,6
OCC=CCO,6
CCCCNC,6
CNCCNC,6
COCCOC,6
CCCOC=O,6
CCOCCO,6
C1CCCCC1,6
C1=CCCCC1,6
C1CNCCN1,6
c1ccncc1,6
C1=COCCC1,6
C1OCOCO1,6
C1CCNCC1,6
C1COCCN1,6
O=C(O)CCCC(=O)O,9
CC(O)CNCC(C)O,9
CCCCCCC(C)=O,9
CCCCCCC(=O)O,9
O=C(O)CCCCCC(=O)O,11
CCCCCCBr,7
CCCCCCN,7
CCCCCCO,7
OCCNCCO,7
CCCOCCC,7
ClCCOCCCl,7
C=CCOCCO,7
OCCSCCO,7
CCCCCCCC,8
C=CCCCCCC,8
CCCCCCCN,8
N#CCCCCC#N,8
CCCCCCCO,8
CCNCCNCC,8
CCCCOCCO,8
C1=CCCC=CCC1,8
CCCCCCCCCCCC(=O)OC,15
CCCCCCCCBr,9
CCCCCCCCC,9
CCCCCCCCN,9
CCCCCCCCO,9
CCOCCOCCO,9
CCCCNCCCC,9
N#CCCNCCC#N,9
COCCOCCOC,9
CCCCCCCCC(=O)O,11
CCCCCCCCCC(C)=O,12
CCCCCCOCCO,10
CCCCCCCCCCO,11
CCCCOCCOCCO,11
CCOCCOCCOCC,11
CCCCCCCCCCC(=O)O,13
C=CCCCCCCCCC(=O)O,13
CCCCCCCCCCCCCCCC(=O)OC,19
CCCCCCCCCCCC,12
CCCCOCCOCCCC,12
CCCCCCCCCCCCO,13
CCCCOCCOCCSC#N,13
CCCCCCOCCOCCO,13
CCCCCCCCCCCCCCCCCC(=O)OC,21
CCCCCCCCC=CCCCCCCCC(=O)OC,21
CCCCCC=CCC=CCCCCCCCC(=O)OC,21
CCCCCCCCCCCCCCO,15
CCCCOCCOCCOCCCC,15
COC(=O)C(c1ccccc1)C1CCCCN1,17
CCCCC(CC)Cn1c(O)c2c(c1O)C1C=CC2C1,20
CN(C)CCC=C1c2ccccc2CSc2ccccc21,21
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,21
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,51
CNC(=O)Oc1ccccc1OC(C)C,15
CNC(=O)c1cccnc1,10
NC(=O)Nc1ccccc1Cl,11
N=C(N)N=C(N)NCCc1ccccc1,15
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,12
C#CC(C)(C)O,6
OCC(Cl)(Cl)Cl,6
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,19
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,20
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,18
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,18
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,16
C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,15
CCCCCC1(CC)C(=O)NC(=O)NC1=O,16
OCC(CO)(CO)CO,9
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,23
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,18
C=CC(C)(CCC=C(C)C)OC(C)=O,14
O=P(OCCCl)(OCCCl)OCCCl,14
CNC(=O)ON=CC(C)(C)SC,12
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,19
CCC(C)C(=O)O,7
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,13
O=C(O)C(c1ccccc1)c1ccccc1,16
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,19
O=S(=O)(O)c1cccc2c(O)cccc12,15
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,17
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,28
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,28
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,28
O=C(c1ccccc1)c1ccccc1O,15
N=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,20
Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,23
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,22
CCNc1cccc2ccccc12,13
CCOC(=O)c1ccccc1O,12
Cc1c(Cl)cccc1Cl,9
Cc1occc(=O)c1O,9
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12
Oc1c(Br)cc(Br)cc1Br,10
