smiles,logP
Cn1ccc(=O)c2ccccc21,0.44
Oc1cccc2c(O)cccc12,1.94
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.78
O=C1CC(=O)c2ccccc2C1=O,1.38
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,4.1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-1.46
Cc1ccccc1C(OCCN(C)C)c1ccccc1,3.77
CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.46
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.44
O=C1C(=O)c2ccccc2-c2ccccc21,2.52
C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37
O=C1c2ccccc2C(=O)c2ccccc21,3.39
CCOC(=O)c1ccccc1C(=O)OCC,2.42
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,4.11
CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.5
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,6.82
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,9.05
O=S(=O)(O)c1ccc(O)c2ccccc12,-0.44
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.71
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4.0
c1ccc2c(c1)ccc1ccccc12,4.46
c1ccc2c(c1)ccc1ncccc12,3.43
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2
O=C1NC(=O)c2ccccc21,1.15
O=C1OC(=O)c2ccccc21,1.6
COc1c(N)cccc1[N+](=O)[O-],1.78
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.73
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.4
COc1cc([N+](=O)[O-])c2ncccc2c1,1.87
CCn1c2ccccc2c2ccccc21,4.49
O=NN(c1ccccc1)c1ccccc1,3.13
CCn1c(O)c(-c2ccccc2)[nH]c1=O,1.05
COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75
NN=c1[nH]ncc2ccccc12,1.0
O=C(O)c1cccc2ccccc12,3.1
CN(C)c1cccc2ccccc12,3.46
O=[N+]([O-])c1cccc2ccccc12,3.19
c1ccc2c(c1)Cc1ccccc1-2,4.18
COc1cc(C=O)cc(OC)c1OC,1.39
O=C(O)Cc1cccc2ccccc12,2.24
NC(=S)Nc1cccc2ccccc12,1.65
O=c1[nH]c(=O)c2ccccc2[nH]1,0.77
Clc1ccc2c(Cl)ccnc2c1,3.57
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.09
O=C(Nc1ccccc1)c1ccccc1O,3.27
CCOC(=O)c1ccccc1N,2.57
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,1.31
COc1c(Cl)cc(Cl)cc1Cl,4.11
O=C1OCc2ccccc21,0.8
O=C(O)Cc1c[nH]c2ccccc12,1.41
Clc1cccc(Cl)c1Cl,4.05
Cc1cccc(C)c1N,1.84
Cc1cccc(Cl)c1O,2.8
Oc1c(Cl)cccc1Cl,2.75
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72
Cc1c(C)c(C)c(C)c(C)c1C,5.11
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.12
CCOC(=O)C(=O)C(O)C(O)OCC,-0.29
Cc1cc(O)cc(C)c1Cl,3.27
Oc1c(Cl)cc(Cl)cc1Cl,3.69
CCC(CC)C(=O)O,1.68
C=CN1CCCC1=O,0.37
O=C(O)c1ccsc1,1.5
O=C(O)c1ccco1,0.64
CC(=O)c1cccs1,1.25
FC(F)(F)c1ccccc1Cl,3.53
Nc1ccccc1C(F)(F)F,2.41
CC(C)(C)c1ccccc1O,3.31
Cc1ccccc1S(N)(=O)=O,0.84
Nc1ccc(S(=O)(=O)O)c(N)c1,-4.65
O=C(O)c1ccccc1Br,2.2
O=C(O)c1ccccc1I,2.4
NC(=O)c1ccccc1N,0.35
CC(C)c1ccccc1O,2.88
Cc1ccccc1[N+](=O)[O-],2.3
O=[N+]([O-])c1ccccc1Cl,2.24
Nc1ccccc1[N+](=O)[O-],1.85
O=[N+]([O-])c1ccccc1O,1.79
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.56
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.33
NC(=O)c1ccccc1C(N)=O,-1.73
O=C(O)c1ccccc1C(=O)O,0.73
O=c1[nH]c(O)c(-c2ccccc2)[nH]1,0.46
CC(=O)Nc1ccccc1C(=O)O,1.88
O=C(O)c1cc(Br)ccc1O,3.23
Cc1ccc(O)c(C(=O)O)c1,2.78
Cc1ccc(Cl)cc1[N+](=O)[O-],3.05
O=[N+]([O-])c1cc(Cl)ccc1Cl,3.09
Nc1ccc(Cl)cc1[N+](=O)[O-],2.72
O=[N+]([O-])c1cc(Cl)ccc1O,2.46
Cc1cc(O)c(C(C)C)cc1Cl,3.92
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,3.48
COC(=O)c1ccccc1C,2.75
CCC(C)c1ccccc1O,3.27
CC1CCC(C(C)C)C(O)C1,3.4
CC1=CC(=O)C(C(C)C)CC1,2.85
CC(C)=C1CCC(C)CC1=O,3.08
Cc1ccc(C(C)C)c(O)c1,3.3
O=C(O)c1ccc(O)cc1O,1.63
O=Cc1ccccc1Cl,2.33
CCc1ccccc1O,2.47
OCc1ccccc1O,0.73
O=Cc1ccccc1O,1.81
COc1ccccc1N,1.18
COc1ccccc1O,1.32
Cc1cccc2ccccc12,3.87
Clc1cccc2ccccc12,4.0
Oc1cccc2ccccc12,2.85
O=c1[nH]nnc2ccccc12,0.83
c1ccc(Nc2cccc3ccccc23)cc1,4.2
Cc1cc(=O)oc2cc(O)ccc12,1.9
Nc1ccccc1-c1ccccc1,2.84
Oc1ccccc1-c1ccccc1,3.09
O=C1c2ccccc2Cc2ccccc21,3.66
N=c1c2ccccc2[nH]c2ccccc12,2.74
O=c1c2ccccc2oc2ccccc12,3.39
O=C(O)C(O)c1ccccc1,0.62
CNC(C)C(O)c1ccccc1,0.89
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,3.87
OC(c1ccccc1)c1ccccc1,2.67
O=C(c1ccccc1)c1ccccn1,1.88
COc1cccc(OC)c1O,1.15
N#Cc1ccccc1C#N,0.99
COc1ccccc1OC,1.6
c1cnc2ncncc2n1,-0.58
c1ccc2nccnc2c1,1.32
c1ccc2ccccc2c1,3.3
c1ccc2ncccc2c1,2.03
COc1ccccc1[N+](=O)[O-],1.73
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1.73
O=C(O)c1ccccc1Nc1ccccc1,4.36
Cc1ccc(C(C)C)c(OCCN(C)C)c1,3.79
Cc1[nH]c2ccccc2c1C,3.05
O=C1Nc2ccccc2C1=O,0.83
Cc1ccc2ccccc2c1,3.86
Clc1ccc2ccccc2c1,3.9
Nc1ccc2ccccc2c1,2.28
Cc1ccc2ncccc2c1,2.57
Cc1ccc2ccccc2n1,2.59
O=c1ccc2ccccc2o1,1.39
CCN(CC)c1ccccc1,3.31
N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1,1.36
CN(C)CCN(Cc1cccs1)c1ccccn1,2.87
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.27
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,1.75
CCC1C(=O)OCC1Cc1cncn1C,0.12
c1ccc2cc3cc4ccccc4cc3cc2c1,5.76
O=C1CCN(c2ccccc2)N1,0.89
Oc1cc2ccccc2cc1O,2.24
CCN(CCO)c1ccccc1,2.1
c1ccc(-c2ccccc2)cc1,3.98
c1ccc(N2CCOCC2)cc1,1.36
c1ccc(N2CCNCC2)cc1,1.1
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1.06
Nc1ccc2cc3ccc(N)cc3nc2c1,1.83
Brc1ccc(-c2ccccc2)cc1,4.96
Nc1ccc(-c2ccccc2)cc1,2.86
Oc1ccc(-c2ccccc2)cc1,3.2
O=C(O)c1cc2ccccc2cc1O,3.05
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67
c1ccc2nc3ccccc3nc2c1,2.84
c1ccc2c(c1)Cc1ccccc1O2,4.23
c1ccc2c(c1)Nc1ccccc1S2,4.15
c1ccc2c(c1)Sc1ccccc1S2,4.47
Brc1ccc(-c2ccc(Br)cc2)cc1,5.72
Nc1ccc(-c2ccc(N)cc2)cc1,1.34
O=C(O)c1ccc(-c2ccccc2)cc1,3.75
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,3.82
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,6.03
COc1ccc(OC)c(C=O)c1,1.91
COc1ccc2ccccc2c1,3.47
COc1ccc(C(=O)O)cc1OC,1.61
O=C(O)c1ccc2ccccc2c1,3.28
COc1ccccc1OCC(O)CO,1.39
COc1ccccc1NC(C)=O,0.67
CCC(=O)c1ccccc1,2.19
COC(=O)c1ccccc1,2.12
COC(=O)c1cccnc1,0.83
CN(C=O)c1ccccc1,1.09
Cc1cc(Cl)ccc1OC(C)C(=O)O,3.13
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,3.8
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.31
CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,4.81
CNCC(C)c1ccccc1,2.28
CCOC(=O)c1ccccc1,2.64
O=C(OC(=O)c1ccccc1)c1ccccc1,2.26
O=C(Nc1ccccc1)c1ccccc1,2.62
O=C(Oc1ccccc1)c1ccccc1,3.59
CCOC(=O)CC(=O)c1ccccc1,1.87
CNCC(O)c1ccc(O)cc1,-0.45
CCOC(=O)c1ccc(N)cc1,1.86
CCCOC(=O)c1ccc(N)cc1,2.43
CCCOC(=O)c1ccc(O)cc1,3.04
O=C(OCc1ccccc1)c1ccc(O)cc1,3.56
CCc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,1.01
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.27
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,3.51
CCCCOC(=O)c1ccc(N)cc1,2.87
CCCCOC(=O)c1ccc(O)cc1,3.57
O=C(OCCO)c1ccccc1,1.12
O=C(OOC(=O)c1ccccc1)c1ccccc1,3.46
O=C(C=Cc1ccccc1)c1ccccc1,3.08
O=C(OCc1ccccc1)c1cccnc1,2.4
CC(C)CCOC(=O)c1ccccc1,4.15
O=C(OCCc1ccccc1)c1ccccc1,4.01
CCOc1ccccc1O,1.68
Cc1cc(Cl)ccc1OCC(=O)O,3.25
O=C(O)COc1ccc(Cl)cc1Cl,2.81
O=C(O)CCCOc1ccc(Cl)cc1Cl,3.53
ClCc1ccc(Cl)cc1Cl,3.82
C1=Cc2ccccc2C1,2.92
c1ccc2sccc2c1,3.12
c1ccc2scnc2c1,2.01
CC(C)(C)NSc1nc2ccccc2s1,4.67
Cc1ccccc1C,3.12
Cc1ccccc1O,1.95
Cc1ccccc1Cl,3.42
Clc1ccccc1Cl,3.43
Nc1ccccc1Cl,1.9
Cc1ccccc1N,1.32
Nc1ccccc1N,0.15
Nc1ccccc1O,0.62
Oc1ccccc1Br,2.35
Oc1ccccc1Cl,2.15
NC1CC1c1ccccc1,1.58
Cc1ccc(C)c(C)c1,3.63
Cc1ccc(N)cc1C,1.84
Cc1ccc(O)cc1C,2.23
Cc1ccc(N)c(C)c1,1.68
Cc1cc(O)ccc1O,0.91
Cc1ccc(C)c(Cl)c1,3.86
Cc1ccc(Cl)cc1Cl,4.24
Cc1ccc(Cl)c(Cl)c1,3.95
Nc1ccc(Cl)c(Cl)c1,2.69
Oc1ccc(Cl)c(Cl)c1,3.33
Cc1ccc(C)c(N)c1,1.83
Cc1ccc(N)cc1N,0.14
Nc1cc(Cl)ccc1Cl,2.75
Nc1ccc(Cl)cc1N,1.28
Cc1ccc(O)c(N)c1,1.16
Nc1cc(Cl)ccc1O,1.81
Cc1ccc(C)c(O)c1,2.33
Oc1ccc(Cl)c(O)c1,1.8
Cc1cnc(C)c(Cl)n1,1.5
CCOC(=O)C(=O)OCC,0.56
Cc1cc(C)c(C)cc1C,4.0
Clc1cc(Cl)c(Cl)cc1Cl,4.64
Oc1cc(Cl)c(Cl)cc1Cl,3.72
c1ccc(C2CO2)cc1,1.61
ClCC(Br)CBr,2.96
CCC(C)CC,3.6
ClCC(Cl)CCl,2.27
CCC(=O)CC,0.99
CCC(C)=NO,0.63
CNC(=O)NC,-0.49
C=CC(=O)OC,0.8
CC1CCCC1,3.37
Clc1cccs1,2.54
S=C1NCCN1,-0.66
O=C1CCCO1,-0.64
N=c1[nH]ccs1,0.38
Cn1cccc1,1.21
CC(OP(C)(=O)F)C(C)(C)C,1.78
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.19
Cc1cccc(C)c1NC(=O)C1CCCCN1C,1.95
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.93
COc1ccc(N)c([N+](=O)[O-])c1,1.94
O=C(O)c1cc([N+](=O)[O-])ccc1O,2.34
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.17
NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0.66
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,5.14
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.26
COc1cc(C(O)CN)ccc1O,-1.05
C=CCc1ccc(O)c(OC)c1,2.27
CC=Cc1ccc(O)c(OC)c1,3.04
CCCC(C)C(=O)O,1.8
C=C(C)C(=O)OCC,1.94
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.88
C=C(C)C(=O)OCC(C)C,2.66
C=C(C)C(=O)OCCCC,2.88
OCc1ccco1,0.28
O=Cc1ccco1,0.41
O=Cc1cccs1,1.02
CC(C)(C)c1ccccc1,4.11
FC(F)(F)c1ccccc1,3.01
NS(=O)(=O)c1ccccc1,0.31
Nc1cccc(C(F)(F)F)c1,2.29
Oc1cccc(C(F)(F)F)c1,2.95
Nc1cccc(S(N)(=O)=O)c1,-0.38
O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.62
Cc1ccc(C(C)(C)C)cc1,5.17
CC(C)(C)C1CCC(O)CC1,3.23
CC(C)(C)c1ccc(O)cc1,3.31
CC1=CCC(C(C)(C)O)CC1,2.98
CS(=O)(=O)c1ccc(Cl)cc1,1.06
NS(=O)(=O)c1ccc(Cl)cc1,1.15
CC(C)(C)c1ccc(C(=O)O)cc1,3.85
OB(O)c1ccccc1,1.58
CC(C)c1ccccc1,3.66
C=C(C)c1ccccc1,3.48
CC(=O)c1ccccc1,1.58
O=C(O)C1CCCCC1,1.96
NC(=O)c1cccnc1,-0.37
O=[N+]([O-])c1ccccc1,1.85
NC(=O)c1cnccn1,-0.6
O=C(O)c1ccccn1,0.72
CC(=O)c1cccc(Cl)c1,2.51
CC(=O)c1cccc(N)c1,0.83
Cc1cccc(C(=O)O)c1,2.37
Nc1cccc(C(=O)O)c1,0.65
O=C(O)c1cccc(O)c1,1.5
CN(C)c1cccc(O)c1,1.56
Cc1cccc([N+](=O)[O-])c1,2.45
Nc1cccc([N+](=O)[O-])c1,1.37
O=C(O)c1cc(O)cc(O)c1,0.86
COC(=O)c1cc(O)c(O)c(O)c1,0.86
O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,3.57
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,2.8
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.55
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.18
COC(=O)c1cccc(C)c1,2.77
C=C(C)C1CC=C(C)C(O)C1,3.12
O=C(O)c1ccc(O)c(O)c1,0.86
Cc1ccc([N+](=O)[O-])cc1C,2.91
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,3.12
Cc1ccc([N+](=O)[O-])cc1N,1.87
Nc1ccc([N+](=O)[O-])cc1N,0.88
Nc1cc([N+](=O)[O-])ccc1O,1.26
COc1ccc([N+](=O)[O-])cc1N,1.47
O=C(O)c1ccc([N+](=O)[O-])cc1Cl,2.03
O=Cc1cccc([N+](=O)[O-])c1,1.47
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1.49
CCCC(CCC)C(=O)O,2.75
CCC(C)c1ccc(O)cc1,3.08
COC(=O)c1ccc(C)cc1,2.7
COC(=O)c1ccc(O)cc1,1.96
CCOC(=O)c1ccc([N+](=O)[O-])cc1,2.33
CC1CCC(C(C)C)CC1,5.56
CC1=CCC(C(C)C)=CC1,4.5
CC1=CC=C(C(C)C)CC1,4.25
Cc1ccc(C(C)C)cc1,4.1
CC(C)c1ccc(N)cc1,2.49
CC(C)c1ccc(O)cc1,2.9
CC(=O)c1ccc(Br)cc1,2.43
CC(=O)c1ccc(Cl)cc1,2.32
CC(=O)c1ccc(N)cc1,0.83
CC(=O)c1ccc(O)cc1,1.35
Cc1ccc(C(=O)O)cc1,2.27
O=C(O)c1ccc(O)cc1,1.58
Cc1ccc(N(C)C)cc1,2.81
Cc1ccc([N+](=O)[O-])cc1,2.37
O=[N+]([O-])c1ccc(Cl)cc1,2.39
Nc1ccc([N+](=O)[O-])cc1,1.39
O=[N+]([O-])c1ccc(O)cc1,1.91
COc1ccc(C(C)=O)cc1,1.74
COc1ccc(C(=O)O)cc1,1.96
CN(C)c1ccc(C=O)cc1,1.81
CCc1ccc([N+](=O)[O-])cc1,3.03
CNc1ccc([N+](=O)[O-])cc1,2.04
NNc1ccc([N+](=O)[O-])cc1,1.41
COc1ccc([N+](=O)[O-])cc1,2.03
CC(=O)c1ccc([N+](=O)[O-])cc1,1.53
O=C(O)c1ccc(C(=O)O)cc1,2.0
CN(C)c1ccc([N+](=O)[O-])cc1,2.27
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1.46
O=[N+]([O-])c1ccc(CCO)cc1,1.12
CCOc1ccc([N+](=O)[O-])cc1,2.53
CCN(CC)CCN,0.21
BrCc1ccccc1,2.92
C=CC1CC=CCC1,3.93
CCc1ccccc1,3.15
C=Cc1ccccc1,2.95
ClCc1ccccc1,2.3
NCc1ccccc1,1.09
N#Cc1ccccc1,1.56
N#Cc1ccncc1,0.46
OCc1ccccc1,1.1
O=Cc1ccccc1,1.48
N#Cc1cccnc1,0.36
OCc1cccnc1,-0.02
CNc1ccccc1,1.66
NNc1ccccc1,1.25
ON=C1CCCCC1,0.84
ONc1ccccc1,0.79
COc1ccccc1,2.11
CSc1ccccc1,2.74
C=Cc1ccccn1,1.54
N#Cc1ccccn1,0.45
CCc1ccccn1,1.69
O=NN1CCCCC1,0.36
C1CN2CCC1CC2,1.38
O=Cc1cccc(O)c1,1.29
COc1cccc(C)c1,2.66
Clc1nc(=Nc2ccccc2Cl)nc(Cl)[nH]1,3.88
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.91
CC(C)OC(=O)Nc1cccc(Cl)c1,3.51
COC(=O)Cc1ccccc1,1.83
CN(C)C(=O)Nc1ccccc1,0.98
C=C(C)C(=O)OC1CCCCC1,3.13
Oc1ccc(Cc2ccccc2)cc1,3.47
Nc1ccc(Cc2ccc(N)cc2)cc1,1.59
Nc1ccc(Oc2ccc(N)cc2)cc1,1.36
c1ccc(Cc2ccccc2)cc1,4.14
c1ccc(Oc2ccccc2)cc1,4.21
CCOC(=O)Cc1ccccc1,2.28
CCOC(=O)Nc1ccccc1,2.3
CC(=O)NC(=O)Nc1ccccc1,1.6
O=C(Nc1ccccc1)Nc1ccccc1,3.0
O=C(Oc1ccccc1)Oc1ccccc1,3.28
CC(=O)Oc1cccc(O)c1,1.23
O=C(O)Cc1ccc(O)c(O)c1,0.98
CCOC(=O)C=Cc1ccc(O)c(O)c1,2.56
O=CNc1cccc([N+](=O)[O-])c1,1.4
COc1ccc(N)c(C)c1,1.23
COc1ccc(OC)c(N)c1,1.2
CCCN(CCC)CCC,2.79
C=CCN(CC=C)CC=C,2.59
OCCN(CCO)CCO,-1.0
CC(=O)OCC(COC(C)=O)OC(C)=O,0.25
NC(=O)CCc1ccccc1,0.91
O=[N+]([O-])C=Cc1ccccc1,2.11
CC(C)NCc1ccccc1,1.83
O=C(O)CNc1ccccc1,0.62
NC(=O)NNc1ccccc1,0.13
O=C(O)CSc1ccccc1,1.88
COC(=O)CCc1ccccc1,2.32
COC(=O)C=Cc1ccccc1,2.62
c1ccc(CCc2ccccc2)cc1,4.79
C(=Cc1ccccc1)c1ccccc1,4.81
c1ccc(CNc2ccccc2)cc1,3.13
c1ccc(N=Nc2ccccc2)cc1,3.82
CCOC(=O)C=Cc1ccccc1,2.99
CC(C)CC(=O)OCc1ccccc1,3.26
CC(=O)OCCc1ccccc1,2.3
O=C(O)CSCc1ccccc1,2.1
c1ccc(CNCc2ccccc2)cc1,2.67
c1ccc(COCc2ccccc2)cc1,3.31
BrCCc1ccccc1,3.09
CCCc1ccccc1,3.69
CNCc1ccccc1,1.52
CCNc1ccccc1,2.16
O=CNc1ccccc1,1.15
S=C=Nc1ccccc1,3.28
CCOc1ccccc1,2.51
OCCc1ccccn1,0.12
CC(=O)Cc1ccccc1,1.44
NC(=O)Cc1ccccc1,0.45
O=C(O)Cc1ccccc1,1.41
CN(C)Cc1ccccc1,1.98
CC(=O)Nc1ccccc1,1.16
NC(=S)Nc1ccccc1,0.71
CC(=O)Nc1ccc(Br)cc1,2.29
CC(=O)Nc1ccc(C)cc1,1.7
CC(=O)Nc1ccc(O)cc1,0.46
COc1ccc(CC(=O)O)cc1,1.42
O=C(O)Cc1ccc([N+](=O)[O-])cc1,1.39
CC(=O)Nc1ccc([N+](=O)[O-])cc1,1.66
Nc1ccc(CCO)cc1,0.1
CCCCc1ccc(N)cc1,3.05
NCC(O)c1ccc(O)cc1,-0.9
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,2.45
CCCCCCCCCc1ccc(O)cc1,5.76
CCCCCCCCCCCCc1ccc(O)cc1,7.91
COc1ccc(CC#N)cc1,1.7
CCCCc1ccccc1,4.38
ClCCCc1ccccc1,3.55
OCC=Cc1ccccc1,1.95
O=CC=Cc1ccccc1,1.9
OCCNCc1ccccc1,0.79
c1ccc(OCCOc2ccccc2)cc1,3.81
CCCCCCCCCCc1ccccc1,7.35
CCCCC(CC)CN,2.82
ClCc1ccc(Cl)cc1,3.18
Cc1ccc(CN)cc1,1.46
O=Cc1ccc(Cl)cc1,2.1
O=Nc1ccc(O)cc1,1.29
COc1ccc(Br)cc1,3.05
COc1ccc(C)cc1,2.66
COc1ccc(N)cc1,0.95
CCc1ccc(CC)cc1,4.58
O=Nc1ccc(NO)cc1,1.49
COc1ccc(CO)cc1,1.1
COC(=O)CC#N,-0.47
CCOC(=O)CBr,1.12
CCOC(=O)CC,1.21
CCOC(=O)CCl,0.94
CCOC(=O)NC,0.34
CCC(C)OC(C)=O,1.72
CCOC(=O)CC(=O)OCC,0.96
CCNC(=S)NCC,0.57
CCOC(C)OCC,0.84
CCOC(=O)OCC,1.21
Cc1ccc(O)c(C)c1,2.3
CC(=O)OCC=C(C)CCC=C(C)C,4.04
CCCCCCCCCCCC(=O)OCCCC,6.51
CC(C)=CCCC(C)CCO,3.91
CC(C)=CCCC(C)=CCO,3.56
CC(C)=CCCC(C)=CCO,3.47
CCCCCCCCCCCC(=O)OCC,5.71
Brc1ccc(Br)cc1,3.79
Cc1ccc(Br)cc1,3.42
Clc1ccc(Br)cc1,3.54
Nc1ccc(Br)cc1,2.26
Oc1ccc(Br)cc1,2.59
Cc1ccc(C)cc1,3.15
Cc1ccc(Cl)cc1,3.33
Cc1ccc(O)cc1,1.94
Clc1ccc(Cl)cc1,3.44
Nc1ccc(Cl)cc1,1.83
Oc1ccc(Cl)cc1,2.39
Cc1ccc(N)cc1,1.39
Nc1ccc(N)cc1,-0.3
O=C1C=CC(=O)C=C1,0.2
CN1CCN(C)CC1,-0.4
CC(O)COC(C)CO,-0.67
C=CC(=O)OCC(C)C,2.22
COC(=O)CCC(=O)OC,0.35
C=CC1CCC2OC2C1,2.08
C1CC2OC2CC1C1CO1,0.44
ClCC1CO1,0.45
C=C(C)CC(C)(C)C,4.55
CC(C)OP(C)(=O)F,0.3
CCCC(C)=O,0.91
CCCC(=O)O,0.79
O=C(O)CCCl,0.41
NCCC(=O)O,-3.05
O=C(O)CCS,0.43
CNCC(=O)O,-2.78
CCC[N+](=O)[O-],0.87
C=COC(C)=O,0.73
CC(=O)CC(C)C,1.31
CC(C)NC(C)C,1.4
CC(C)OC(C)C,1.52
CC1CCC(=O)N1,-0.1
CC1COC(=O)O1,-0.41
Brc1cccc(Br)c1,3.75
Clc1cccc(Br)c1,3.7
Cc1cccc(C)c1,3.2
Cc1cccc(O)c1,1.96
Cc1cccc(Cl)c1,3.28
Nc1cccc(Cl)c1,1.88
Oc1cccc(Cl)c1,2.5
Cc1cccc(N)c1,1.4
Nc1cccc(N)c1,-0.33
Oc1cccc(O)c1,0.8
Cc1cccc(C)n1,1.68
Cc1cncc(C)n1,0.54
N=c1[nH]ccc(=O)[nH]1,-0.99
COC(=O)CC(=O)OC,-0.05
CC(CCl)OC(C)CCl,2.48
CC1OC(C)OC(C)OC(C)O1,0.12
COCC(C)OC(C)=O,0.56
Cc1cc(C)cc(C)c1,3.42
Cc1cc(C)cc(O)c1,2.35
Clc1cc(Cl)cc(Cl)c1,4.19
Oc1cc(O)cc(O)c1,0.16
Cc1cc(C)nc(C)c1,1.88
N=c1[nH]c(=N)[nH]c(=N)[nH]1,-1.37
BrC1CCCCC1,3.2
Brc1ccccc1,2.99
CC1CCCCC1,3.61
Cc1ccccc1,2.73
Cc1ccncc1,1.22
Clc1ccccc1,2.84
NC1CCCCC1,1.49
OC1CCCCC1,1.23
O=C1CCCCC1,0.81
Oc1ccccc1,1.46
Sc1ccccc1,2.52
Cc1cccnc1,1.2
Oc1cccnc1,0.48
CN1CCOCC1,-0.33
Brc1ccccn1,1.42
Cc1ccccn1,1.11
Cc1cnccn1,0.21
Clc1ccccn1,1.22
O=c1cccc[nH]1,-0.58
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.88
CCCCNC(=S)NCCCC,2.75
C=CCCC(C)=O,1.02
CCCCC(=O)O,1.39
CC(C)OCCO,0.05
CCCOC(C)=O,1.24
BrCCCBr,2.37
CCCCBr,2.75
CCCCC,3.39
CCCCCl,2.64
ClCCCBr,2.18
CCCCN,0.97
CCCC#N,0.53
C=CCC#N,0.4
NCCCN,-1.43
N#CCC#N,-0.6
N#CCCO,-0.94
CCCCS,2.28
CNCCO,-0.94
COCCO,-0.77
COCOC,0.0
CCNCC,0.58
C=COCC,1.04
CCOC=O,0.23
c1cc[nH]c1,0.75
C1CCOC1,0.46
c1ccoc1,1.34
c1ccsc1,1.81
CC(=O)CCC(C)C,1.88
CC(=O)CCC(C)=O,-0.27
O=C(O)CCC(=O)O,-0.59
O=C(O)C=CC(=O)O,-0.48
O=C(O)C=CC(=O)O,0.46
CN(C)CCN(C)C,0.3
CC(=O)OCC(C)C,1.78
CCCCCCCCCC(=O)OC,4.41
CCCCCC(C)=O,1.98
CC=CC=CC(=O)O,1.33
CCCCCBr,3.37
