,smiles,logP,logD
404,C=CCN=c1nc(Cl)[nH]c(=NCC=C)[nH]1,2.75,
405,C=CCNC(=O)CN(CC=C)C(=O)C(Cl)Cl,1.0,
406,C=CCNC(=O)CSc1nc(C(F)F)cc(-c2cn(C)nc2C)c1C#N,3.74,
407,C=CCNC(=O)CSc1nnc(CCn2nc(C)c(Br)c2C)n1CC,3.53,
408,C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,1.21,
409,C=CCNC(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.75,
410,C=CCNC(=O)NCC=C,0.64,
411,C=CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.68,
412,C=CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.76,
413,C=CCNC(=O)NN,-1.55,
414,C=CCNCC,0.81,
415,C=CCNCC=C,1.11,
416,C=CCNCCC,1.33,
417,C=CCOC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1,4.84,
418,C=CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.75,
419,C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.23,
420,C=CCOC(C)=O,0.97,
421,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82,
422,C=CCOC1(c2ccccc2)CN(C)CCO1,2.09,
423,C=CCOC1=NS(=O)(=O)c2ccccc21,1.4,
424,C=CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.4,
425,C=CCOCCO,-0.1,
426,C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,-0.2,
427,C=CCOP(=O)(OCC=C)OCC=C,1.76,
428,C=CCOc1cc(N)ccc1C(=O)O,1.25,
429,C=CCOc1cc(NC(C)=O)c(F)cc1Cl,2.76,
430,C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48,
431,C=CCOc1ccc(CC(=O)O)cc1Cl,2.48,
432,C=CCOc1ccc2c(c1)[n+]([O-])[nH]c(=N)[n+]2[O-],0.76,
433,C=CCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C)s2)c1,4.52,
434,C=CCOc1ccccc1,2.94,
435,C=CCOc1ccccc1C(=C)n1ccnc1,2.79,
436,C=CCOc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,2.31,
437,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77,
438,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C1CC1,3.01,
439,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,3.65,
440,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CC,3.76,
441,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95,
442,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0,
443,C=CCOc1ccccc1OCC(O)CNC(C)C,2.1,0.2
444,C=CCOc1noc2c1CNCC2,0.56,
445,C=CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.32,
446,C=CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.34,
447,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.17,
448,C=CCSc1ccccc1,3.51,
449,C=CCc1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,3.08,
450,C=CCc1ccc(O)c(OC)c1,2.27,
451,C=CCc1cccc2c(=O)c(C)c(-c3ccccc3)oc12,4.67,
452,C=CCc1ccccc1,3.23,
453,C=CCc1ccccc1OCC(O)CNC(C)C,3.1,0.99
454,C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11,
455,C=CCn1/c(=N/C(=O)c2cc(OC)c(OC)c(OC)c2)sc2cccc(OC)c21,5.14,
456,C=CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,1.98,
457,C=CCn1c(C)c(C=C2C(=O)OC3(CCCCC3)OC2=O)c2ccccc21,4.62,
458,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,1.44,
459,C=CCn1c(SCC(=O)N2C[C@@]3(C)C[C@@H]2CC(C)(C)C3)nc2sc(CC)cc2c1=O,6.04,
460,C=CCn1c(SCC(=O)NCc2ccc(C(=O)OCC)cc2)nc2sc(C)c(C)c2c1=O,4.83,
461,C=CCn1c(SCC(=O)Nc2ccc(C)c(F)c2)nnc1-c1cccs1,4.48,
462,C=CCn1c(SCc2ccccc2)nc2ccccc2c1=O,5.11,
463,C=CCn1cccn1,0.35,
464,C=CCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.57,
465,C=CCn1cnc2c(=O)[nH]c(=Nc3ccccc3)[nH]c21,1.75,
466,C=CCn1cncc1[N+](=O)[O-],0.52,
467,C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.65,
468,C=CN1CCCC1=O,0.37,
469,C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,
470,C=COC(C)=O,0.73,
471,C=COCC,1.04,
472,C=COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.78,
473,C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24,
474,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2.64,
475,C=Cc1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1.35,
476,C=Cc1cc(C)ccc1C,4.16,
477,C=Cc1ccc(C(=O)O)cc1,2.18,
478,C=Cc1ccc(CC)cc1,4.19,
479,C=Cc1ccc([N+](=O)[O-])o1,1.61,
480,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37,
481,C=Cc1cccc(CC)c1,4.11,
482,C=Cc1ccccc1,2.95,
483,C=Cc1ccccn1,1.54,
484,C=Cc1cnc([N+](=O)[O-])n1C,0.64,
485,C=Cc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.62,
486,C=Cc1ncc([N+](=O)[O-])n1C,0.62,
487,C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.33,
488,C=Nc1c(O)c(N2CC2)c(NC)c(O)c1N1CC1,0.13,
489,C=Nc1cc(O)c(NC)cc1O,0.34,
490,C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1,
491,C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46,
492,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C(C)(C)C)cc2)c1=O,3.73,
493,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C)cc2)c1=O,2.54,
494,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19,
495,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(O)cc2)c1=O,1.89,
496,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(OC)cc2)c1=O,2.47,
497,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc([N+](=O)[O-])cc2)c1=O,1.55,
498,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Br)c2)c1=O,3.07,
499,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96,
500,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(F)c2)c1=O,2.42,
501,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccccc2)c1=O,2.23,
502,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccco2)c1=O,1.39,
503,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccs2)c1=O,2.11,
504,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,1.14,
505,C=c1[nH]cc(CO)c(=CNNC(C)=O)c1=O,0.65,
506,C=c1c(=Cc2sc(=S)n(CC)c2O)cc(C)n1-c1ccc2c(c1)OCO2,2.52,
507,C=c1c(C)c(O)c(=C)c(C)c1O,2.23,
508,C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,2.55,
509,C=c1c(O)c(OC)c(OC)c(O)c1=C,1.26,
510,C=c1c(O)cc(C)c(O)c1=C,1.82,
511,C=c1c(O)ccc(O)c1=C,1.23,
512,C=c1cc(O)c(=C)cc1O,1.28,
513,C=c1oc(=Cc2ccc(OC)cc2)c(O)c1C(=O)OCC,2.96,
514,CC#CC#CC,2.24,
515,CC#CC#CC#CC=CC(=O)OC,3.85,
516,CC#CC#CC#Cc1ccccc1,4.91,
517,CC#CC#Cc1ccc(C#CC(Cl)COC(C)=O)s1,4.6,
518,CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4,
519,CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28,
520,CC(=C(C#N)C#N)c1ccccc1,2.1,
521,CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32,
522,CC(=Cc1ccccc1)C(=O)O,2.6,
523,CC(=Cc1ccccc1)[N+](=O)[O-],2.52,
524,CC(=NN=C(N)N)c1cccs1,1.05,
525,CC(=NN=C(N)Nc1ccccc1)c1ccccc1,2.18,
526,CC(=NN=c1nc(C)cc(C)[nH]1)c1ccccc1C,2.98,
527,CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25,
528,CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,2.67,
529,CC(=NO)c1cccs1,1.81,
530,CC(=NOCC(=O)O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.3,
531,CC(=O)/C=C/c1ccccc1,2.07,
532,CC(=O)/N=c1/sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,1.1,
533,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,0.13,
534,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,1.21,
535,CC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,2.75,
536,CC(=O)C(=Cc1ccc(C)cc1)C(C)=O,2.14,
537,CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,2.32,
538,CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.65,
539,CC(=O)C(=Cc1cccc(Cl)c1)C(C)=O,2.26,
540,CC(=O)C(=Cc1ccccc1)C(C)=O,1.59,
541,CC(=O)C(=Cc1ccccc1C)C(C)=O,1.98,
542,CC(=O)C(=Cc1ccccc1Cl)C(C)=O,2.19,
543,CC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,5.08,
544,CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,4.68,
545,CC(=O)C(C#N)=NNc1ccc(Cl)c(Cl)c1,4.56,
546,CC(=O)C(C#N)=NNc1ccc(Cl)cc1,4.1,
547,CC(=O)C(C#N)=NNc1ccc(Cl)cc1C,4.28,
548,CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,5.04,
549,CC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.4,
550,CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,5.31,
551,CC(=O)C(C#N)=NNc1cccc(Cl)c1,3.9,
552,CC(=O)C(C#N)=NNc1ccccc1Cl,4.0,
553,CC(=O)C(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,4.64,
554,CC(=O)C(C)(C)C,1.2,
555,CC(=O)C(C)=O,-1.34,
556,CC(=O)C(C)C,0.84,
557,CC(=O)C(C)CN1CCCCC1,1.28,
558,CC(=O)C(Cc1ccccc1)C(C)=O,1.89,
559,CC(=O)C(F)(F)F,0.2,
560,CC(=O)C(N)C(=O)NC(C(=O)NC(CC(C)C)C(O)O)C(C)C,-1.97,
561,CC(=O)C(N)C(O)NC(C(=O)O)C(C)C,-1.25,
562,CC(=O)C(N)C(O)O,-2.94,
563,CC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(O)O,-1.32,
564,CC(=O)C(NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(O)O,0.24,
565,CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23,
566,CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.42,
567,CC(=O)C(O)O,-0.72,
568,CC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.35,
569,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0,
570,CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,3.17,
571,CC(=O)C12OC(C)(c3ccc(F)cc3)OC1CC1C3CC=C4CC(=O)CCC4(C)C3CCC12C,5.7,
572,CC(=O)C1=C(C)N=C(SCC(=O)Nc2ccccc2)C(C#N)[C@H]1c1ccccc1Cl,4.97,
573,CC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)cc2Cl)C(C#N)[C@@H]1c1cccs1,5.25,
574,CC(=O)C1CC1,0.49,
575,CC(=O)C1CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(=O)CC12C,2.75,
576,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC12C,2.36,
577,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.87,
578,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.22,
579,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.28,
580,CC(=O)C=CC1=C(C)CCCC1(C)C,3.85,
581,CC(=O)C=Cc1ccc(Br)cc1,3.03,
582,CC(=O)C=Cc1ccc(C#N)cc1,1.64,
583,CC(=O)C=Cc1ccc(C(F)(F)F)cc1,3.13,
584,CC(=O)C=Cc1ccc(C)cc1,2.65,
585,CC(=O)C=Cc1ccc(Cl)cc1,2.8,
586,CC(=O)C=Cc1ccc(F)cc1,2.22,
587,CC(=O)C=Cc1ccc(N(C)C)cc1,2.66,
588,CC(=O)C=Cc1ccc(O)cc1,1.86,
589,CC(=O)C=Cc1ccc(OC(C)=O)cc1,1.63,
590,CC(=O)C=Cc1ccc([N+](=O)[O-])cc1,1.9,
591,CC(=O)C=Cc1cccc(Br)c1,3.02,
592,CC(=O)C=Cc1cccc(C#N)c1,1.59,
593,CC(=O)C=Cc1cccc(C(F)(F)F)c1,3.03,
594,CC(=O)C=Cc1cccc(C)c1,2.68,
595,CC(=O)C=Cc1cccc(Cl)c1,2.81,
596,CC(=O)C=Cc1cccc(F)c1,2.25,
597,CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1.88,
598,CC(=O)C=Cc1ccccc1,2.07,
599,CC(=O)C=Cc1ccccc1C,2.6,
600,CC(=O)C=Cc1ccccc1C(F)(F)F,3.14,
601,CC(=O)C=Cc1ccccc1Cl,2.85,
602,CC(=O)C=Cc1ccccc1F,2.34,
603,CC(=O)C=Cc1ccccc1O,2.19,
604,CC(=O)C=Cc1ccco1,1.35,
605,CC(=O)C=NO,0.34,
606,CC(=O)CC(=O)C(C)(C)C,1.67,
607,CC(=O)CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-1.4,
608,CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,1.75,
609,CC(=O)CC(C)=O,0.4,
610,CC(=O)CC(C)C,1.31,
611,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.98,
612,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.6,0.86
613,CC(=O)CCC(=O)O,-0.49,
614,CC(=O)CCC(C)=O,-0.27,
615,CC(=O)CCC(C)C,1.88,
616,CC(=O)CCC1CC1,1.5,
617,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.29,0.22
618,CC(=O)CCCc1ccccc1,2.42,
619,CC(=O)CF,-0.39,
620,CC(=O)CNc1ccccc1C(=O)O,1.85,
621,CC(=O)CNc1ccccc1C(N)=O,0.61,
622,CC(=O)COc1ccccc1,1.04,
623,CC(=O)Cc1ccccc1,1.44,
624,CC(=O)Cn1ccnc1[N+](=O)[O-],-0.34,
625,CC(=O)N(C)C,-0.77,
626,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,1.58,
627,CC(=O)N(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.05,
628,CC(=O)N(C)CCOC(=O)c1ccccc1,1.24,
629,CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,1.37,
630,CC(=O)N(C)N=Nc1ccc(C)cc1,3.23,
631,CC(=O)N(C)N=Nc1ccc(F)cc1,2.77,
632,CC(=O)N(C)Nc1ccccc1,1.31,
633,CC(=O)N(C)S(=O)(=O)c1ccc(C)cc1,1.73,
634,CC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.7,
635,CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.06,
636,CC(=O)N(C)c1ccc(O)cc1,0.61,
637,CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.23,
638,CC(=O)N(C)c1ccc([N+](=O)[O-])cc1,0.91,
639,CC(=O)N(C)c1ccccc1,1.12,1.1
640,CC(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,2.01,
641,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.8,
642,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-3.05,
643,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCCO)c1I,-1.86,
644,CC(=O)N(CCCl)c1ccc(CC(=O)O)cc1,1.2,
645,CC(=O)N(CCO)c1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.28,
646,CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.33,
647,CC(=O)N(CCO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.47,
648,CC(=O)N(c1ccc(N2CCOCC2)nn1)n1c(C)ccc1C,1.64,
649,CC(=O)N(c1ccccc1)S(C)(=O)=O,0.29,
650,CC(=O)N(c1ccccc1)c1ccc(C)cc1,3.05,
651,CC(=O)N(c1ccccc1)c1ccccc1,2.02,
652,CC(=O)N(c1ccccc1)c1nc(/C=C/C(=O)Nc2ccc3c(c2)OCO3)cs1,4.37,
653,CC(=O)N1CCCC1=O,-0.05,
654,CC(=O)N1CCCC1C(N)=O,-1.34,
655,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.35,3.7
656,CC(=O)N1Cc2ccccc2CC1C(=O)OCc1ccc(C#N)cc1,2.41,
657,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,1.25,
658,CC(=O)N=C1C(=O)c2ccccc2C(=O)C1Nc1ccccc1,1.73,
659,CC(=O)N=C1C=CC2=CC=CC=CC21,2.48,
660,CC(=O)N=C1CC(=O)N(c2ccc(Cl)cc2)C1=O,0.75,
661,CC(=O)N=C1CC(=O)c2ccccc2C1=O,1.29,
662,CC(=O)N=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.03,
663,CC(=O)N=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.21,
664,CC(=O)N=c1[nH][n+]([O-])c2cc(C)ccc2[n+]1[O-],-0.4,
665,CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-0.6,
666,CC(=O)N=c1[nH][nH]c(C)cc1=O,-0.89,
667,CC(=O)N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.3,
668,CC(=O)N=c1[nH]c(=O)c2ncn(COCCOC(C)=O)c2[nH]1,-0.85,
669,CC(=O)N=c1[nH]c(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,1.01,
670,CC(=O)N=c1[nH]c(N2CCN(C)CC2)c(Cl)nc1[N+](=O)[O-],0.5,
671,CC(=O)N=c1[nH]c(NC(O)CC(O)CO)c(Cl)nc1[N+](=O)[O-],-0.66,
672,CC(=O)N=c1[nH]c(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],0.0,
673,CC(=O)N=c1[nH]c2cc3sc(=NC(C)=O)[nH]c3cc2s1,3.13,
674,CC(=O)N=c1[nH]cc([N+](=O)[O-])s1,1.3,
675,CC(=O)N=c1[nH]ccs1,0.76,
676,CC(=O)N=c1[nH]cnc2c1ncn2C,-0.41,
677,CC(=O)N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.19,
678,CC(=O)N=c1[nH]nc(S(N)(=O)=O)s1,-0.26,-0.78
679,CC(=O)N=c1[nH]o[nH]c1=N,-0.23,
680,CC(=O)N=c1[nH]onc1C,0.17,
681,CC(=O)N=c1cc(C(=O)NN)cc[nH]1,-1.25,
682,CC(=O)N=c1cc[nH]cc1,0.5,
683,CC(=O)N=c1cc[nH]cn1,0.03,
684,CC(=O)N=c1cc[nH]nc1,-0.41,
685,CC(=O)N=c1cccc[nH]1,0.61,0.5
686,CC(=O)N=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.35,
687,CC(=O)N=c1ccn(C2OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)c(=O)[nH]1,-0.16,
688,CC(=O)N=c1cnc(Cl)c[nH]1,0.56,
689,CC(=O)N=c1cnc2ccccc2[nH]1,1.53,
690,CC(=O)N=c1cncc(C)[nH]1,0.38,
691,CC(=O)N=c1cncc(Cl)[nH]1,1.1,
692,CC(=O)N=c1cncc[nH]1,-0.03,
693,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCO,-1.33,
694,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCOC(C)=O,-1.05,
695,CC(=O)N=c1nccc[nH]1,-0.75,
696,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.13,
697,CC(=O)NC(=O)C1CCC1,-0.4,
698,CC(=O)NC(=O)COC(=O)c1ccccc1,1.24,
699,CC(=O)NC(=O)NC(C)=O,-0.68,
700,CC(=O)NC(=O)Nc1ccccc1,1.6,
701,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.32,
702,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)O,-1.25,
703,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.67,
704,CC(=O)NC(C(=O)NC(C)C(=O)NC(C)C(N)=O)C(C)C,-1.4,
705,CC(=O)NC(C(=O)NC(C)C(N)=O)C(C)C,-1.14,
706,CC(=O)NC(C(=O)NC(CCC(N)=O)C(N)=O)C(C)C,-1.82,
707,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O)C(C)C,0.06,
708,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0.9,
709,CC(=O)NC(C(C)=O)C(N)O,-1.57,
710,CC(=O)NC(C(N)=O)C(C)C,-0.61,
711,CC(=O)NC(C)(C)C(N)=O,-0.87,
712,CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39,
713,CC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,-1.13,
714,CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51,
715,CC(=O)NC(C)C(=O)NC(C)C(N)=O,-2.0,
716,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,-0.74,
717,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74,
718,CC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,-0.14,
719,CC(=O)NC(C)C(=O)NC(CC(C)C)C(N)=O,-0.54,
720,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,-0.67,
721,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.67,
722,CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26,
723,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-0.04,
724,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.26,
725,CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,1.01,
726,CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,-0.6,
727,CC(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,-0.71,
728,CC(=O)NC(C)C(N)=O,-1.52,
729,CC(=O)NC(C=O)C(=O)NC(C(C)C)C(N)O,-1.53,
730,CC(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(N)O,-0.79,
731,CC(=O)NC(C=O)C(N)O,-1.87,
732,CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.4,
733,CC(=O)NC(CC(=O)O)C(N)=O,-2.6,
734,CC(=O)NC(CC(C)C)(CC(C)C)C(N)=O,1.87,
735,CC(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(N)=O)C(C)O,0.24,
736,CC(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,0.26,
737,CC(=O)NC(CC(C)C)C(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(N)O,0.23,
738,CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,0.16,
739,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,-1.3,
740,CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.47,
741,CC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,1.14,
742,CC(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.53,
743,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(N)=O,-0.12,
744,CC(=O)NC(CC(C)C)C(N)=O,-0.13,
745,CC(=O)NC(CC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85,
746,CC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(N)=O,-1.14,
747,CC(=O)NC(CC(N)=O)C(N)=O,-2.41,
748,CC(=O)NC(CC12CC3CC(CC(C3)C1)C2)C(N)=O,1.9,
749,CC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.32,
750,CC(=O)NC(CCC(=O)O)C(N)=O,-2.47,
751,CC(=O)NC(CCC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85,
752,CC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(N)=O,-1.32,
